yyxlbm,lcbm,yxrq,trip_key,起点站,终到站,方向,列车定员,总上客量,总下客量,峰值车上人数,平均上座率,最大断面满载率,最拥挤区间,备注,人公里(PKM),车公里(TKM),平均断面客流
68,337,20160112,1922,成都东,重庆北,forward,1106.0,995.0,374.0,995.0,0.8996383363471971,0.8996383363471971,1695->1037,,36815.0,37.0,995.0
39,156,20151004,1127,重庆北,成都东,forward,1418.0,2912.0,2912.0,2720.0,1.9159685828485424,1.9181946403385048,1037->1689,,850372.0,313.0,2716.843450479233
68,335,20160112,1841,成都东,重庆北,forward,552.0,427.0,243.0,427.0,0.7735507246376812,0.7735507246376812,1695->1037,,15799.0,37.0,427.0
68,339,20160112,2030,成都东,重庆北,forward,1106.0,545.0,458.0,545.0,0.49276672694394213,0.49276672694394213,1695->1037,,20165.0,37.0,545.0
39,283,20151004,1116,重庆北,成都东,forward,1418.0,2156.0,2156.0,2156.0,1.5204513399153738,1.5204513399153738,1037->1689,,674828.0,313.0,2156.0
68,345,20160112,2157,成都东,重庆北,forward,1106.0,623.0,241.0,623.0,0.5632911392405063,0.5632911392405063,1695->1037,,23051.0,37.0,623.0
68,343,20160112,2137,成都东,重庆北,forward,1106.0,573.0,307.0,573.0,0.5180831826401446,0.5180831826401446,1695->1037,,21201.0,37.0,573.0
68,347,20160112,2251,成都东,重庆北,forward,1106.0,589.0,278.0,589.0,0.5325497287522604,0.5325497287522604,1695->1037,,21793.0,37.0,589.0
68,341,20160112,2051,成都东,重庆北,forward,1106.0,342.0,262.0,342.0,0.3092224231464738,0.3092224231464738,1695->1037,,12654.0,37.0,342.0
39,169,20150909,1734,重庆北,成都,,1418.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
39,163,20150909,1530,重庆北,成都东,forward,1418.0,1475.0,1475.0,1339.0,0.8869419647886372,0.9442877291960508,1037->1689,,393655.0,313.0,1257.6837060702876
89,465,20150909,1959,重庆北,成都,forward,1378.0,377.0,377.0,377.0,0.27358490566037735,0.27358490566037735,1037->1689,,125164.0,332.0,377.0
39,177,20150909,0634,重庆北,成都东,forward,1378.0,670.0,670.0,567.0,0.34090708857120333,0.41146589259796806,1694->1695,,147038.0,313.0,469.7699680511182
39,151,20150909,0910,重庆北,成都东,forward,1418.0,879.0,879.0,647.0,0.4407593830125678,0.45627644569816644,1694->1695,,195624.0,313.0,624.9968051118211
39,165,20150909,1625,重庆北,成都东,forward,1418.0,1075.0,1075.0,1068.0,0.7521370602522565,0.7531734837799718,1690->810,,333824.0,313.0,1066.5303514376997
39,171,20150909,1827,重庆北,成都东,forward,1378.0,338.0,338.0,297.0,0.19064533031619654,0.2155297532656023,1037->1689,,82228.0,313.0,262.7092651757188
39,167,20150909,1709,重庆北,成都东,forward,1418.0,1304.0,1304.0,1241.0,0.7552237998891478,0.8751763046544428,1037->1689,,335194.0,313.0,1070.9073482428114
39,283,20150909,1116,重庆北,成都东,forward,1418.0,1069.0,1069.0,1069.0,0.7538787023977433,0.7538787023977433,1037->1689,,334597.0,313.0,1069.0
39,174,20150909,2134,重庆北,成都东,forward,1378.0,302.0,302.0,291.0,0.17405185085575706,0.2111756168359942,1037->1689,,75071.0,313.0,239.84345047923324
39,147,20150909,0740,重庆北,成都东,forward,1378.0,1319.0,1319.0,1221.0,0.7253833633965047,0.886066763425254,810->1694,,312868.0,313.0,999.5782747603834
39,159,20150909,1304,重庆北,成都东,forward,1418.0,1071.0,1071.0,686.0,0.4605483131080539,0.4837799717912553,810->1694,,204407.0,313.0,653.0575079872204
39,156,20150909,1127,重庆北,成都东,forward,1418.0,1063.0,1063.0,931.0,0.6543324756553126,0.656558533145275,1037->1689,,290415.0,313.0,927.8434504792332
39,161,20150909,1427,重庆北,成都东,forward,1418.0,798.0,798.0,677.0,0.4742313567685216,0.4774330042313117,1037->1689,,210480.0,313.0,672.4600638977636
39,153,20150909,1010,重庆北,成都东,forward,1418.0,1352.0,1352.0,1352.0,0.9534555712270804,0.9534555712270804,1037->1689,,423176.0,313.0,1352.0
89,464,20150909,1226,重庆北,成都,forward,1418.0,1308.0,1308.0,1308.0,0.922425952045134,0.922425952045134,1037->1689,,434256.0,332.0,1308.0
39,284,20160112,1618,重庆北,成都东,forward,1378.0,1568.0,1568.0,1346.0,0.8906388385259927,0.97677793904209,1037->1689,,384145.0,313.0,1227.3003194888179
68,310,20160112,1259,重庆北,成都东,reverse,1106.0,472.0,377.0,472.0,0.4267631103074141,0.4267631103074141,1037->1695,,17464.0,37.0,472.0
68,312,20160112,1346,重庆北,成都东,reverse,552.0,294.0,511.0,294.0,0.532608695652174,0.532608695652174,1037->1695,,10878.0,37.0,294.0
68,292,20160112,0819,重庆北,成都东,reverse,1106.0,455.0,434.0,455.0,0.41139240506329117,0.41139240506329117,1037->1695,,16835.0,37.0,455.0
39,174,20160112,1104,重庆北,成都东,forward,1378.0,1499.0,1499.0,1334.0,0.9653152923392239,0.9680696661828737,1689->1690,,416354.0,313.0,1330.2044728434505
68,306,20160112,1239,重庆北,成都东,reverse,1106.0,401.0,545.0,401.0,0.36256781193490056,0.36256781193490056,1037->1695,,14837.0,37.0,401.0
68,314,20160112,1308,重庆北,成都东,reverse,1106.0,445.0,445.0,445.0,0.4023508137432188,0.4023508137432188,1037->1695,,16465.0,37.0,445.0
68,308,20160112,1239,重庆北,成都东,reverse,1106.0,613.0,881.0,613.0,0.554249547920434,0.554249547920434,1037->1695,,22681.0,37.0,613.0
68,298,20160112,1010,重庆北,成都东,reverse,1106.0,347.0,581.0,347.0,0.31374321880650996,0.31374321880650996,1037->1695,,12839.0,37.0,347.0
68,316,20160112,1436,重庆北,成都东,reverse,1106.0,486.0,517.0,486.0,0.4394213381555154,0.4394213381555154,1037->1695,,17982.0,37.0,486.0
68,318,20160112,1521,重庆北,成都东,reverse,1106.0,672.0,796.0,672.0,0.6075949367088608,0.6075949367088608,1037->1695,,24864.0,37.0,672.0
68,300,20160112,1024,重庆北,成都东,reverse,1106.0,487.0,547.0,487.0,0.4403254972875226,0.4403254972875226,1037->1695,,18019.0,37.0,487.0
68,296,20160112,0847,重庆北,成都东,reverse,1106.0,255.0,260.0,255.0,0.23056057866184448,0.23056057866184448,1037->1695,,9435.0,37.0,255.0
68,302,20160112,1008,重庆北,成都东,reverse,1106.0,719.0,719.0,719.0,0.6500904159132007,0.6500904159132007,1037->1695,,26603.0,37.0,719.0
68,320,20160112,1545,重庆北,成都东,reverse,1106.0,617.0,525.0,617.0,0.5578661844484629,0.5578661844484629,1037->1695,,22829.0,37.0,617.0
68,326,20160112,1702,重庆北,成都东,reverse,1106.0,234.0,379.0,234.0,0.2115732368896926,0.2115732368896926,1037->1695,,8658.0,37.0,234.0
68,328,20160112,1709,重庆北,成都东,reverse,1106.0,513.0,701.0,513.0,0.4638336347197107,0.4638336347197107,1037->1695,,18981.0,37.0,513.0
39,147,20150511,0740,重庆北,成都东,forward,1378.0,1312.0,1312.0,1177.0,0.7608239009167335,0.8541364296081277,810->1694,,328154.0,313.0,1048.4153354632588
68,322,20160112,1501,重庆北,成都东,reverse,1106.0,633.0,633.0,633.0,0.5723327305605787,0.5723327305605787,1037->1695,,23421.0,37.0,633.0
68,330,20160112,1718,重庆北,成都东,reverse,1106.0,611.0,373.0,611.0,0.5524412296564195,0.5524412296564195,1037->1695,,22607.0,37.0,611.0
68,332,20160112,1817,重庆北,成都东,reverse,1106.0,342.0,526.0,342.0,0.3092224231464738,0.3092224231464738,1037->1695,,12654.0,37.0,342.0
39,159,20150511,1304,重庆北,成都东,forward,1418.0,1134.0,1134.0,686.0,0.4707908812754318,0.4837799717912553,810->1694,,208953.0,313.0,667.5814696485623
39,151,20150511,0910,重庆北,成都东,forward,1418.0,883.0,883.0,685.0,0.47098690050784753,0.4830747531734838,1694->1695,,209040.0,313.0,667.8594249201278
68,304,20160112,1119,重庆北,成都东,reverse,1106.0,787.0,592.0,787.0,0.7115732368896925,0.7115732368896925,1037->1695,,29119.0,37.0,787.0
68,324,20160112,1538,重庆北,成都东,reverse,552.0,449.0,449.0,449.0,0.8134057971014492,0.8134057971014492,1037->1695,,16613.0,37.0,449.0
39,149,20150511,0811,重庆北,成都,,1378.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
68,334,20160112,1857,重庆北,成都东,reverse,1106.0,291.0,471.0,291.0,0.2631103074141049,0.2631103074141049,1037->1695,,10767.0,37.0,291.0
89,156,20150511,1130,重庆北,成都东,forward,1418.0,1353.0,1353.0,1353.0,0.9541607898448519,0.9541607898448519,1037->1689,,423489.0,313.0,1353.0
39,161,20150511,1427,重庆北,成都东,forward,1418.0,820.0,820.0,669.0,0.4664649395945331,0.4717912552891396,1037->1689,,207033.0,313.0,661.4472843450479
39,153,20150511,1010,重庆北,成都东,forward,1418.0,1337.0,1337.0,1337.0,0.9428772919605077,0.9428772919605077,1037->1689,,418481.0,313.0,1337.0
39,163,20150511,1530,重庆北,成都东,forward,1418.0,1546.0,1546.0,1342.0,0.9101060306330745,0.9464033850493653,1037->1689,,403936.0,313.0,1290.5303514376997
39,169,20150511,1734,重庆北,成都,,1418.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
89,465,20150511,1959,重庆北,成都东,forward,1378.0,279.0,279.0,279.0,0.20246734397677793,0.20246734397677793,1037->1689,,87327.0,313.0,279.0
39,177,20150511,0634,重庆北,成都东,forward,1378.0,713.0,713.0,581.0,0.38945640531028436,0.4216255442670537,1694->1695,,167978.0,313.0,536.6709265175718
89,464,20150511,1226,重庆北,成都,forward,1418.0,1340.0,1340.0,1340.0,0.9449929478138223,0.9449929478138223,1037->1689,,444880.0,332.0,1340.0
39,167,20150511,1709,重庆北,成都东,forward,1418.0,1402.0,1402.0,1352.0,0.8551147501092751,0.9534555712270804,1037->1689,,379529.0,313.0,1212.5527156549522
39,147,20151210,0740,重庆北,成都东,forward,1378.0,1099.0,1099.0,993.0,0.5939988036558053,0.7206095791001451,810->1694,,256200.0,313.0,818.5303514376997
39,171,20150511,1827,重庆北,成都东,forward,1378.0,614.0,614.0,541.0,0.3644143245987842,0.3925979680696662,1037->1689,,157177.0,313.0,502.1629392971246
68,294,20160112,0856,重庆北,成都东,reverse,552.0,361.0,462.0,361.0,0.6539855072463768,0.6539855072463768,1037->1695,,13357.0,37.0,361.0
89,181,20150511,2132,重庆北,成都东,forward,688.0,154.0,154.0,154.0,0.2238372093023256,0.2238372093023256,1037->1689,,48202.0,313.0,154.0
39,168,20150212,1709,成都东,重庆北,reverse,1418.0,803.0,803.0,684.0,0.47670300157266005,0.4823695345557123,1689->1037,,211577.0,313.0,675.964856230032
39,170,20150212,1809,成都东,重庆北,reverse,1418.0,1486.0,1486.0,1360.0,0.9563147483067994,0.9590973201692524,1689->1037,,424445.0,313.0,1356.0543130990416
39,173,20150212,1938,成都东,重庆北,reverse,1418.0,867.0,867.0,688.0,0.4808577080620232,0.48519040902679833,1689->1037,,213421.0,313.0,681.8562300319488
68,340,20160112,2032,重庆北,成都东,reverse,1106.0,468.0,477.0,468.0,0.4231464737793852,0.4231464737793852,1037->1695,,17316.0,37.0,468.0
39,179,20150511,1618,重庆北,成都东,forward,1378.0,1071.0,1071.0,1032.0,0.7201505167928701,0.7489114658925979,1037->1689,,310611.0,313.0,992.3674121405751
68,342,20160112,2101,重庆北,成都东,reverse,552.0,154.0,192.0,154.0,0.27898550724637683,0.27898550724637683,1037->1695,,5698.0,37.0,154.0
39,151,20151210,0910,重庆北,成都东,forward,1418.0,1525.0,1525.0,1126.0,0.7678185988455143,0.7940761636107193,1694->1695,,340784.0,313.0,1088.7667731629392
68,346,20160112,2202,重庆北,成都东,reverse,1106.0,275.0,134.0,275.0,0.24864376130198915,0.24864376130198915,1037->1695,,10175.0,37.0,275.0
39,153,20151210,1010,重庆北,成都东,forward,1418.0,1223.0,1223.0,1223.0,0.8624823695345557,0.8624823695345557,1037->1689,,382799.0,313.0,1223.0
39,176,20151111,2203,成都东,重庆北,reverse,688.0,208.0,208.0,208.0,0.3023255813953488,0.3023255813953488,1695->1694,,65104.0,313.0,208.0
39,178,20151111,2149,成都东,重庆北,reverse,688.0,303.0,303.0,303.0,0.44040697674418605,0.44040697674418605,1695->1694,,94839.0,313.0,303.0
39,173,20151111,1938,成都东,重庆北,reverse,1418.0,1483.0,1483.0,1367.0,0.9510965811542154,0.964033850493653,1690->1689,,422129.0,313.0,1348.6549520766773
39,175,20151111,2105,成都东,重庆北,reverse,1418.0,734.0,734.0,682.0,0.47381002807355904,0.4809590973201692,1695->1694,,210293.0,313.0,671.8626198083067
39,168,20151111,1709,成都东,重庆北,reverse,1418.0,1470.0,1470.0,1354.0,0.9276260944407143,0.9548660084626234,1695->1694,,411712.0,313.0,1315.373801916933
39,164,20151111,1445,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,164,20151210,1445,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,156,20151210,1127,重庆北,成都东,forward,1418.0,874.0,874.0,738.0,0.5194104101984075,0.5204513399153737,1689->1690,,230532.0,313.0,736.5239616613419
39,166,20151111,1555,成都东,重庆北,reverse,1418.0,731.0,731.0,677.0,0.474093917996368,0.4774330042313117,1689->1037,,210419.0,313.0,672.2651757188498
39,283,20151210,1116,重庆北,成都东,forward,1418.0,726.0,726.0,726.0,0.5119887165021156,0.5119887165021156,1037->1689,,227238.0,313.0,726.0
39,168,20151210,1709,成都东,重庆北,reverse,1418.0,1478.0,1478.0,1326.0,0.9086888341136551,0.9351198871650211,1695->1694,,403307.0,313.0,1288.520766773163
39,159,20151210,1304,重庆北,成都东,forward,1418.0,1044.0,1044.0,686.0,0.4753218545672481,0.4837799717912553,810->1694,,210964.0,313.0,674.0063897763579
39,172,20151210,1855,成都东,重庆北,reverse,1418.0,702.0,702.0,676.0,0.47381453426280995,0.4767277856135402,1695->1694,,210295.0,313.0,671.8690095846646
68,336,20160112,1919,重庆北,成都东,reverse,1106.0,403.0,432.0,403.0,0.364376130198915,0.364376130198915,1037->1695,,14911.0,37.0,403.0
68,338,20160112,1901,重庆北,成都东,reverse,1106.0,147.0,147.0,147.0,0.13291139240506328,0.13291139240506328,1037->1695,,5439.0,37.0,147.0
68,344,20160112,2129,重庆北,成都东,reverse,1106.0,251.0,214.0,251.0,0.22694394213381555,0.22694394213381555,1037->1695,,9287.0,37.0,251.0
89,464,20151210,1226,重庆北,成都,forward,1418.0,1170.0,1170.0,1170.0,0.8251057827926658,0.8251057827926658,1037->1689,,388440.0,332.0,1170.0
39,173,20151210,1938,成都东,重庆北,reverse,1418.0,905.0,905.0,816.0,0.5669754908366642,0.5754583921015515,1695->1694,,251643.0,313.0,803.9712460063897
39,175,20151210,2105,成都东,重庆北,reverse,1418.0,708.0,708.0,659.0,0.46473906911142454,0.46473906911142454,1695->1694,,206267.0,313.0,659.0
39,166,20151210,1555,成都东,重庆北,reverse,1418.0,742.0,742.0,681.0,0.47635827809496345,0.4802538787023977,1689->1037,,211424.0,313.0,675.4760383386581
39,163,20151210,1530,重庆北,成都东,forward,1418.0,1519.0,1519.0,1363.0,0.9201976414605461,0.961212976022567,1037->1689,,408415.0,313.0,1304.8402555910543
39,150,20151210,0829,成都东,重庆北,reverse,1418.0,196.0,196.0,172.0,0.11823789975531393,0.12129760225669958,1695->1694,,52478.0,313.0,167.66134185303514
39,161,20151210,1427,重庆北,成都东,forward,1418.0,1513.0,1513.0,1361.0,0.941516422806725,0.9598025387870239,1037->1689,,417877.0,313.0,1335.070287539936
39,154,20151210,1009,成都东,重庆北,reverse,1378.0,649.0,649.0,649.0,0.4709724238026125,0.4709724238026125,1695->1694,,203137.0,313.0,649.0
39,152,20151210,0842,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,158,20151210,1230,成都东,重庆北,reverse,1418.0,1094.0,1094.0,756.0,0.5113172943037262,0.5331452750352609,1689->1037,,226940.0,313.0,725.0479233226837
68,348,20160112,2254,重庆北,成都东,reverse,1106.0,314.0,207.0,314.0,0.28390596745027125,0.28390596745027125,1037->1695,,11618.0,37.0,314.0
39,162,20151210,1400,成都东,重庆北,reverse,1418.0,1468.0,1468.0,1236.0,0.859321277775024,0.8716502115655853,1695->1694,,381396.0,313.0,1218.5175718849841
39,155,20150212,1038,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,154,20150212,1009,成都东,重庆北,reverse,1378.0,1277.0,1277.0,1277.0,0.9267053701015965,0.9267053701015965,1695->1694,,399701.0,313.0,1277.0
39,158,20150212,1230,成都东,重庆北,reverse,1418.0,1869.0,1869.0,1359.0,0.9512633101564999,0.9583921015514809,1690->1689,,422203.0,313.0,1348.8913738019169
39,157,20150212,1207,成都东,重庆北,reverse,1418.0,681.0,681.0,681.0,0.4802538787023977,0.4802538787023977,1695->1694,,213153.0,313.0,681.0
39,160,20151210,1331,成都东,重庆北,reverse,1418.0,797.0,797.0,758.0,0.5067074627000184,0.5345557122708039,1689->1037,,224894.0,313.0,718.5111821086261
39,164,20150212,1445,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,155,20151210,1030,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,162,20151111,1400,成都东,重庆北,reverse,1418.0,1648.0,1648.0,1373.0,0.9467503616216874,0.9682651622002821,1689->1037,,420200.0,313.0,1342.4920127795526
39,166,20150212,1555,成都东,重庆北,reverse,1418.0,1450.0,1450.0,1366.0,0.9572069737784847,0.9633286318758815,1689->1037,,424841.0,313.0,1357.3194888178914
39,152,20150212,0912,成都东,重庆北,reverse,1418.0,593.0,593.0,593.0,0.41819464033850495,0.41819464033850495,1695->1694,,185609.0,313.0,593.0
39,162,20150212,1400,成都东,重庆北,reverse,1418.0,881.0,881.0,685.0,0.479812272155806,0.4830747531734838,1690->1689,,212957.0,313.0,680.373801916933
39,148,20151210,0749,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,157,20151210,1207,成都东,重庆北,reverse,1418.0,1046.0,1046.0,1046.0,0.7376586741889986,0.7376586741889986,1695->1694,,327398.0,313.0,1046.0
39,148,20150212,0749,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,148,20150314,0749,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,148,20151111,0749,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,155,20150314,1038,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,154,20150314,1009,成都东,重庆北,reverse,1378.0,1354.0,1354.0,1354.0,0.9825834542815675,0.9825834542815675,1695->1694,,423802.0,313.0,1354.0
39,154,20151111,1009,成都东,重庆北,reverse,1378.0,753.0,753.0,753.0,0.54644412191582,0.54644412191582,1695->1694,,235689.0,313.0,753.0
39,152,20150612,0842,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,158,20151111,1230,成都东,重庆北,reverse,1418.0,1433.0,1433.0,1133.0,0.7444968163772943,0.7990126939351199,1689->1037,,330433.0,313.0,1055.6964856230031
39,158,20150314,1230,成都东,重庆北,reverse,1418.0,1731.0,1731.0,1384.0,0.9593631853350577,0.9760225669957687,1689->1037,,425798.0,313.0,1360.3769968051117
39,155,20151111,1030,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,148,20150612,0749,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,160,20150314,1341,成都东,重庆北,reverse,1418.0,728.0,728.0,696.0,0.4858190224273039,0.4908321579689704,1689->1037,,215623.0,313.0,688.891373801917
39,150,20150314,0854,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,152,20150314,0912,成都东,重庆北,reverse,1418.0,686.0,686.0,686.0,0.4837799717912553,0.4837799717912553,1695->1694,,214718.0,313.0,686.0
39,157,20150314,1207,成都东,重庆北,reverse,1418.0,1353.0,1353.0,1353.0,0.9541607898448519,0.9541607898448519,1695->1694,,423489.0,313.0,1353.0
39,162,20150314,1400,成都东,重庆北,reverse,1418.0,814.0,814.0,690.0,0.4827074987495325,0.48660084626234135,1689->1037,,214242.0,313.0,684.4792332268371
39,164,20150314,1445,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,155,20150612,1030,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,152,20151111,0842,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,157,20151111,1207,成都东,重庆北,reverse,1418.0,1204.0,1204.0,1204.0,0.849083215796897,0.849083215796897,1695->1694,,376852.0,313.0,1204.0
39,162,20150612,1400,成都东,重庆北,reverse,1418.0,1563.0,1563.0,1372.0,0.9563440385369305,0.9675599435825106,1689->1037,,424458.0,313.0,1356.0958466453674
39,168,20150314,1709,成都东,重庆北,reverse,1418.0,1535.0,1535.0,1387.0,0.9645790993930163,0.9781382228490832,1689->1037,,428113.0,313.0,1367.7731629392972
39,170,20150314,1809,成都东,重庆北,reverse,1418.0,1548.0,1548.0,1387.0,0.9736861078691583,0.9781382228490832,1689->1037,,432155.0,313.0,1380.6869009584664
39,157,20150612,1207,成都东,重庆北,reverse,1418.0,1258.0,1258.0,1258.0,0.8871650211565585,0.8871650211565585,1695->1694,,393754.0,313.0,1258.0
39,172,20150314,1857,成都东,重庆北,reverse,1418.0,730.0,730.0,698.0,0.48571087388528145,0.4922425952045134,1689->1037,,215575.0,313.0,688.738019169329
39,166,20150314,1555,成都东,重庆北,reverse,1418.0,778.0,778.0,692.0,0.4857852260079219,0.48801128349788436,1689->1037,,215608.0,313.0,688.8434504792332
39,154,20150612,1009,成都东,重庆北,reverse,1378.0,844.0,844.0,844.0,0.6124818577648766,0.6124818577648766,1695->1694,,264172.0,313.0,844.0
39,158,20150612,1230,成都东,重庆北,reverse,1418.0,1773.0,1773.0,1372.0,0.8946002334206032,0.9675599435825106,1689->1037,,397054.0,313.0,1268.5431309904154
39,164,20150612,1445,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,168,20150612,1709,成都东,重庆北,reverse,1418.0,1644.0,1644.0,1377.0,0.9331484293677366,0.9710860366713682,1690->1689,,414163.0,313.0,1323.2044728434505
39,170,20150612,1809,成都东,重庆北,reverse,1418.0,1483.0,1483.0,1372.0,0.962551314230095,0.9675599435825106,1689->1037,,427213.0,313.0,1364.8977635782749
39,173,20150612,1938,成都东,重庆北,reverse,1418.0,1420.0,1420.0,1372.0,0.9508645124077921,0.9675599435825106,1689->1037,,422026.0,313.0,1348.3258785942492
39,175,20150612,2105,成都东,重庆北,reverse,1418.0,1416.0,1416.0,1339.0,0.9160677190120631,0.9442877291960508,1695->1694,,406582.0,313.0,1298.9840255591055
39,173,20150314,1938,成都东,重庆北,reverse,1418.0,859.0,859.0,693.0,0.48771387500732255,0.48871650211565587,1689->1037,,216464.0,313.0,691.5782747603834
39,176,20150612,2203,成都东,重庆北,reverse,688.0,553.0,553.0,553.0,0.8037790697674418,0.8037790697674418,1695->1694,,173089.0,313.0,553.0
39,159,20151111,1304,重庆北,成都东,forward,1418.0,1046.0,1046.0,684.0,0.4752812988639897,0.4823695345557123,810->1694,,210946.0,313.0,673.9488817891374
39,180,20150612,1331,成都东,重庆北,reverse,1094.0,1165.0,1165.0,1055.0,0.9444983091039711,0.9643510054844607,1690->1689,,323417.0,313.0,1033.2811501597444
39,175,20150314,2105,成都东,重庆北,reverse,1418.0,942.0,942.0,690.0,0.4837934903590081,0.48660084626234135,1689->1037,,214724.0,313.0,686.0191693290735
39,156,20151111,1127,重庆北,成都东,forward,1418.0,1445.0,1445.0,1332.0,0.9259948539318754,0.9393511988716502,1037->1689,,410988.0,313.0,1313.0607028753993
39,161,20151111,1427,重庆北,成都东,forward,1418.0,1538.0,1538.0,1376.0,0.9687833739641397,0.9703808180535967,1690->810,,429979.0,313.0,1373.7348242811502
39,166,20150612,1555,成都东,重庆北,reverse,1418.0,1513.0,1513.0,1376.0,0.9603635593487655,0.9703808180535967,1689->1037,,426242.0,313.0,1361.7955271565495
89,464,20151111,1226,重庆北,成都,forward,1418.0,1363.0,1363.0,1363.0,0.961212976022567,0.961212976022567,1037->1689,,452516.0,332.0,1363.0
39,182,20150612,1855,成都东,重庆北,reverse,1094.0,1051.0,1051.0,1035.0,0.916042193550648,0.9460694698354661,1695->1694,,313673.0,313.0,1002.1501597444089
39,169,20151111,1734,重庆北,成都,,1418.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
39,167,20151111,1709,重庆北,成都东,forward,1418.0,1409.0,1409.0,1319.0,0.8959881397098916,0.9301833568406206,1037->1689,,397670.0,313.0,1270.5111821086261
39,149,20150314,0811,重庆北,成都,,1378.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
39,165,20151210,1625,重庆北,成都东,forward,1418.0,1079.0,1079.0,1065.0,0.7300905293420513,0.7510578279266573,1037->1689,,324039.0,313.0,1035.2683706070288
39,171,20151111,1827,重庆北,成都东,forward,1378.0,477.0,477.0,425.0,0.28033868596892286,0.3084179970972424,1037->1689,,120914.0,313.0,386.3067092651757
39,163,20151111,1530,重庆北,成都东,forward,1418.0,1562.0,1562.0,1353.0,0.9476223092417435,0.9541607898448519,1694->1695,,420587.0,313.0,1343.7284345047924
89,283,20150314,1118,重庆北,成都东,forward,1418.0,689.0,689.0,689.0,0.48589562764456984,0.48589562764456984,1037->1689,,215657.0,313.0,689.0
39,159,20150314,1304,重庆北,成都东,forward,1418.0,999.0,999.0,689.0,0.4742268505792706,0.48589562764456984,810->1694,,210478.0,313.0,672.4536741214057
39,178,20150314,2129,成都东,重庆北,reverse,688.0,683.0,683.0,683.0,0.9927325581395349,0.9927325581395349,1695->1694,,213779.0,313.0,683.0
39,151,20150314,0910,重庆北,成都东,forward,1418.0,1717.0,1717.0,1376.0,0.9357214634300212,0.9703808180535967,1694->1695,,415305.0,313.0,1326.85303514377
39,147,20150314,0740,重庆北,成都东,forward,1378.0,1466.0,1466.0,1323.0,0.7924342822166681,0.9600870827285921,810->1694,,341788.0,313.0,1091.9744408945687
39,169,20151210,1734,重庆北,成都,,1418.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
89,156,20150314,1130,重庆北,成都东,forward,1418.0,673.0,673.0,673.0,0.47461212976022565,0.47461212976022565,1037->1689,,210649.0,313.0,673.0
39,161,20150314,1427,重庆北,成都东,forward,1418.0,1538.0,1538.0,1341.0,0.9426992974850957,0.9456981664315938,1690->810,,418402.0,313.0,1336.747603833866
39,167,20151210,1709,重庆北,成都东,forward,1418.0,874.0,874.0,795.0,0.4942681272728092,0.5606488011283498,1037->1689,,219373.0,313.0,700.8722044728435
39,153,20150314,1010,重庆北,成都东,forward,1418.0,1343.0,1343.0,1343.0,0.9471086036671368,0.9471086036671368,1037->1689,,420359.0,313.0,1343.0
89,464,20150314,1226,重庆北,成都,forward,1418.0,1332.0,1332.0,1332.0,0.9393511988716502,0.9393511988716502,1037->1689,,442224.0,332.0,1332.0
