from,to,区间距离,区间车上人数,yyxlbm,lcbm,yxrq,trip_key,区间人公里,列车定员,断面满载率
1037,1689,66.0,1351.0,39,163,20150905,1530,89166.0,1418.0,0.9527503526093088
1689,1690,49.0,1207.0,39,163,20150905,1530,59143.0,1418.0,0.8511988716502116
1690,810,52.0,1199.0,39,163,20150905,1530,62348.0,1418.0,0.8455571227080395
810,1694,27.0,1199.0,39,163,20150905,1530,32373.0,1418.0,0.8455571227080395
1694,1695,119.0,1359.0,39,163,20150905,1530,161721.0,1418.0,0.9583921015514809
1037,1689,66.0,1367.0,89,464,20150905,1226,90222.0,1418.0,0.964033850493653
1689,1690,49.0,1367.0,89,464,20150905,1226,66983.0,1418.0,0.964033850493653
1690,810,52.0,1367.0,89,464,20150905,1226,71084.0,1418.0,0.964033850493653
810,1694,27.0,1367.0,89,464,20150905,1226,36909.0,1418.0,0.964033850493653
1694,1695,119.0,1367.0,89,464,20150905,1226,162673.0,1418.0,0.964033850493653
1695,1640,19.0,1367.0,89,464,20150905,1226,25973.0,1418.0,0.964033850493653
1037,1689,66.0,1367.0,39,167,20150905,1709,90222.0,1418.0,0.964033850493653
1689,1690,49.0,1353.0,39,167,20150905,1709,66297.0,1418.0,0.9541607898448519
1690,810,52.0,1376.0,39,167,20150905,1709,71552.0,1418.0,0.9703808180535967
810,1694,27.0,1376.0,39,167,20150905,1709,37152.0,1418.0,0.9703808180535967
1694,1695,119.0,1376.0,39,167,20150905,1709,163744.0,1418.0,0.9703808180535967
1037,1689,66.0,673.0,39,151,20150207,0910,44418.0,1418.0,0.47461212976022565
1689,1690,49.0,672.0,39,151,20150207,0910,32928.0,1418.0,0.47390691114245415
1690,810,52.0,643.0,39,151,20150207,0910,33436.0,1418.0,0.4534555712270804
810,1694,27.0,643.0,39,151,20150207,0910,17361.0,1418.0,0.4534555712270804
1694,1695,119.0,683.0,39,151,20150207,0910,81277.0,1418.0,0.48166431593794073
1037,1689,66.0,1348.0,39,159,20150905,1304,88968.0,1418.0,0.9506346967559943
1689,1690,49.0,1294.0,39,159,20150905,1304,63406.0,1418.0,0.9125528913963329
1690,810,52.0,1315.0,39,159,20150905,1304,68380.0,1418.0,0.9273624823695346
810,1694,27.0,1320.0,39,159,20150905,1304,35640.0,1418.0,0.9308885754583921
1694,1695,119.0,1320.0,39,159,20150905,1304,157080.0,1418.0,0.9308885754583921
1695,1037,37.0,1069.0,68,303,20160204,1106,39553.0,552.0,1.9365942028985508
1037,1689,66.0,1355.0,39,161,20150905,1427,89430.0,1418.0,0.9555712270803949
1689,1690,49.0,1352.0,39,161,20150905,1427,66248.0,1418.0,0.9534555712270804
1690,810,52.0,1359.0,39,161,20150905,1427,70668.0,1418.0,0.9583921015514809
810,1694,27.0,1359.0,39,161,20150905,1427,36693.0,1418.0,0.9583921015514809
1694,1695,119.0,1359.0,39,161,20150905,1427,161721.0,1418.0,0.9583921015514809
1037,1689,66.0,1348.0,39,153,20150207,1010,88968.0,1418.0,0.9506346967559943
1689,1690,49.0,1348.0,39,153,20150207,1010,66052.0,1418.0,0.9506346967559943
1690,810,52.0,1348.0,39,153,20150207,1010,70096.0,1418.0,0.9506346967559943
810,1694,27.0,1348.0,39,153,20150207,1010,36396.0,1418.0,0.9506346967559943
1694,1695,119.0,1348.0,39,153,20150207,1010,160412.0,1418.0,0.9506346967559943
1037,1689,66.0,1331.0,89,464,20150207,1226,87846.0,1418.0,0.9386459802538787
1689,1690,49.0,1331.0,89,464,20150207,1226,65219.0,1418.0,0.9386459802538787
1690,810,52.0,1331.0,89,464,20150207,1226,69212.0,1418.0,0.9386459802538787
810,1694,27.0,1331.0,89,464,20150207,1226,35937.0,1418.0,0.9386459802538787
1694,1695,119.0,1331.0,89,464,20150207,1226,158389.0,1418.0,0.9386459802538787
1695,1640,19.0,1331.0,89,464,20150207,1226,25289.0,1418.0,0.9386459802538787
1695,1037,37.0,1081.0,68,301,20160204,1142,39997.0,1106.0,0.9773960216998192
1037,1689,66.0,684.0,39,171,20150905,1827,45144.0,1378.0,0.49637155297532654
1689,1690,49.0,682.0,39,171,20150905,1827,33418.0,1378.0,0.4949201741654572
1690,810,52.0,684.0,39,171,20150905,1827,35568.0,1378.0,0.49637155297532654
810,1694,27.0,684.0,39,171,20150905,1827,18468.0,1378.0,0.49637155297532654
1694,1695,119.0,684.0,39,171,20150905,1827,81396.0,1378.0,0.49637155297532654
1037,1689,66.0,1333.0,39,159,20150207,1304,87978.0,1418.0,0.9400564174894217
1689,1690,49.0,1340.0,39,159,20150207,1304,65660.0,1418.0,0.9449929478138223
1690,810,52.0,1276.0,39,159,20150207,1304,66352.0,1418.0,0.8998589562764457
810,1694,27.0,1368.0,39,159,20150207,1304,36936.0,1418.0,0.9647390691114246
1694,1695,119.0,1368.0,39,159,20150207,1304,162792.0,1418.0,0.9647390691114246
1695,1694,119.0,665.0,39,175,20160204,1331,79135.0,1418.0,0.4689703808180536
1694,810,27.0,665.0,39,175,20160204,1331,17955.0,1418.0,0.4689703808180536
810,1690,52.0,665.0,39,175,20160204,1331,34580.0,1418.0,0.4689703808180536
1690,1689,49.0,642.0,39,175,20160204,1331,31458.0,1418.0,0.4527503526093089
1689,1037,66.0,676.0,39,175,20160204,1331,44616.0,1418.0,0.4767277856135402
1695,1694,119.0,688.0,39,176,20160204,1855,81872.0,688.0,1.0
1694,810,27.0,688.0,39,176,20160204,1855,18576.0,688.0,1.0
810,1690,52.0,688.0,39,176,20160204,1855,35776.0,688.0,1.0
1690,1689,49.0,688.0,39,176,20160204,1855,33712.0,688.0,1.0
1689,1037,66.0,688.0,39,176,20160204,1855,45408.0,688.0,1.0
1037,1689,66.0,677.0,39,171,20151106,1827,44682.0,1378.0,0.49129172714078373
1689,1690,49.0,675.0,39,171,20151106,1827,33075.0,1378.0,0.4898403483309144
1690,810,52.0,659.0,39,171,20151106,1827,34268.0,1378.0,0.4782293178519594
810,1694,27.0,659.0,39,171,20151106,1827,17793.0,1378.0,0.4782293178519594
1694,1695,119.0,659.0,39,171,20151106,1827,78421.0,1378.0,0.4782293178519594
1037,1689,66.0,1374.0,89,465,20150905,1959,90684.0,1378.0,0.9970972423802612
1689,1690,49.0,1374.0,89,465,20150905,1959,67326.0,1378.0,0.9970972423802612
1690,810,52.0,1374.0,89,465,20150905,1959,71448.0,1378.0,0.9970972423802612
810,1694,27.0,1374.0,89,465,20150905,1959,37098.0,1378.0,0.9970972423802612
1694,1695,119.0,1374.0,89,465,20150905,1959,163506.0,1378.0,0.9970972423802612
1695,1640,19.0,1374.0,89,465,20150905,1959,26106.0,1378.0,0.9970972423802612
1037,1689,66.0,652.0,89,156,20150207,1130,43032.0,1418.0,0.459802538787024
1689,1690,49.0,652.0,89,156,20150207,1130,31948.0,1418.0,0.459802538787024
1690,810,52.0,652.0,89,156,20150207,1130,33904.0,1418.0,0.459802538787024
810,1694,27.0,652.0,89,156,20150207,1130,17604.0,1418.0,0.459802538787024
1694,1695,119.0,652.0,89,156,20150207,1130,77588.0,1418.0,0.459802538787024
1037,1689,66.0,623.0,39,177,20150905,0634,41118.0,1378.0,0.4521044992743106
1689,1690,49.0,630.0,39,177,20150905,0634,30870.0,1378.0,0.45718432510885343
1690,810,52.0,615.0,39,177,20150905,0634,31980.0,1378.0,0.4462989840348331
810,1694,27.0,615.0,39,177,20150905,0634,16605.0,1378.0,0.4462989840348331
1694,1695,119.0,681.0,39,177,20150905,0634,81039.0,1378.0,0.4941944847605225
1037,1689,66.0,1334.0,39,163,20150207,1530,88044.0,1418.0,0.9407616361071932
1689,1690,49.0,1346.0,39,163,20150207,1530,65954.0,1418.0,0.9492242595204513
1690,810,52.0,1228.0,39,163,20150207,1530,63856.0,1418.0,0.8660084626234132
810,1694,27.0,1228.0,39,163,20150207,1530,33156.0,1418.0,0.8660084626234132
1694,1695,119.0,1239.0,39,163,20150207,1530,147441.0,1418.0,0.8737658674188998
1037,1689,66.0,644.0,39,161,20150207,1427,42504.0,1418.0,0.4541607898448519
1689,1690,49.0,651.0,39,161,20150207,1427,31899.0,1418.0,0.4590973201692525
1690,810,52.0,656.0,39,161,20150207,1427,34112.0,1418.0,0.46262341325811
810,1694,27.0,656.0,39,161,20150207,1427,17712.0,1418.0,0.46262341325811
1694,1695,119.0,656.0,39,161,20150207,1427,78064.0,1418.0,0.46262341325811
1037,1689,66.0,1350.0,89,465,20151106,1959,89100.0,1378.0,0.9796806966618288
1689,1690,49.0,1350.0,89,465,20151106,1959,66150.0,1378.0,0.9796806966618288
1690,810,52.0,1350.0,89,465,20151106,1959,70200.0,1378.0,0.9796806966618288
810,1694,27.0,1350.0,89,465,20151106,1959,36450.0,1378.0,0.9796806966618288
1694,1695,119.0,1350.0,89,465,20151106,1959,160650.0,1378.0,0.9796806966618288
1695,1640,19.0,1350.0,89,465,20151106,1959,25650.0,1378.0,0.9796806966618288
1037,1689,66.0,1360.0,39,171,20150207,1827,89760.0,1378.0,0.9869375907111756
1689,1690,49.0,1354.0,39,171,20150207,1827,66346.0,1378.0,0.9825834542815675
1690,810,52.0,1030.0,39,171,20150207,1827,53560.0,1378.0,0.7474600870827286
810,1694,27.0,1030.0,39,171,20150207,1827,27810.0,1378.0,0.7474600870827286
1694,1695,119.0,881.0,39,171,20150207,1827,104839.0,1378.0,0.6393323657474601
1695,1037,37.0,1058.0,68,299,20160204,1009,39146.0,1106.0,0.9566003616636528
1037,1689,66.0,442.0,89,465,20150207,1959,29172.0,1378.0,0.32075471698113206
1689,1690,49.0,442.0,89,465,20150207,1959,21658.0,1378.0,0.32075471698113206
1690,810,52.0,442.0,89,465,20150207,1959,22984.0,1378.0,0.32075471698113206
810,1694,27.0,442.0,89,465,20150207,1959,11934.0,1378.0,0.32075471698113206
1694,1695,119.0,442.0,89,465,20150207,1959,52598.0,1378.0,0.32075471698113206
1037,1689,66.0,668.0,39,177,20150207,0636,44088.0,1378.0,0.4847605224963715
1689,1690,49.0,668.0,39,177,20150207,0636,32732.0,1378.0,0.4847605224963715
1690,810,52.0,555.0,39,177,20150207,0636,28860.0,1378.0,0.4027576197387518
810,1694,27.0,555.0,39,177,20150207,0636,14985.0,1378.0,0.4027576197387518
1694,1695,119.0,555.0,39,177,20150207,0636,66045.0,1378.0,0.4027576197387518
1037,1689,66.0,381.0,39,177,20151106,0634,25146.0,1378.0,0.2764876632801161
1689,1690,49.0,429.0,39,177,20151106,0634,21021.0,1378.0,0.3113207547169811
1690,810,52.0,434.0,39,177,20151106,0634,22568.0,1378.0,0.3149492017416546
810,1694,27.0,434.0,39,177,20151106,0634,11718.0,1378.0,0.3149492017416546
1694,1695,119.0,499.0,39,177,20151106,0634,59381.0,1378.0,0.3621190130624093
1695,1037,37.0,1082.0,68,297,20160204,1029,40034.0,1106.0,0.9783001808318263
1037,1689,66.0,726.0,39,147,20151106,0740,47916.0,1378.0,0.5268505079825835
1689,1690,49.0,726.0,39,147,20151106,0740,35574.0,1378.0,0.5268505079825835
1690,810,52.0,726.0,39,147,20151106,0740,37752.0,1378.0,0.5268505079825835
810,1694,27.0,996.0,39,147,20151106,0740,26892.0,1378.0,0.7227866473149492
1694,1695,119.0,996.0,39,147,20151106,0740,118524.0,1378.0,0.7227866473149492
1037,1689,66.0,668.0,39,167,20150207,1709,44088.0,1418.0,0.4710860366713681
1689,1690,49.0,675.0,39,167,20150207,1709,33075.0,1418.0,0.47602256699576867
1690,810,52.0,637.0,39,167,20150207,1709,33124.0,1418.0,0.44922425952045136
810,1694,27.0,637.0,39,167,20150207,1709,17199.0,1418.0,0.44922425952045136
1694,1695,119.0,637.0,39,167,20150207,1709,75803.0,1418.0,0.44922425952045136
1037,1689,66.0,281.0,39,171,20151228,1827,18546.0,1378.0,0.20391872278664733
1689,1690,49.0,329.0,39,171,20151228,1827,16121.0,1378.0,0.23875181422351233
1690,810,52.0,348.0,39,171,20151228,1827,18096.0,1378.0,0.2525399129172714
810,1694,27.0,348.0,39,171,20151228,1827,9396.0,1378.0,0.2525399129172714
1694,1695,119.0,348.0,39,171,20151228,1827,41412.0,1378.0,0.2525399129172714
1037,1689,66.0,428.0,39,159,20151228,1304,28248.0,1418.0,0.3018335684062059
1689,1690,49.0,546.0,39,159,20151228,1304,26754.0,1418.0,0.385049365303244
1690,810,52.0,607.0,39,159,20151228,1304,31564.0,1418.0,0.42806770098730607
810,1694,27.0,670.0,39,159,20151228,1304,18090.0,1418.0,0.47249647390691113
1694,1695,119.0,670.0,39,159,20151228,1304,79730.0,1418.0,0.47249647390691113
1037,1695,37.0,20.0,68,298,20151228,1002,740.0,1106.0,0.018083182640144666
1037,1695,37.0,349.0,68,292,20151228,0740,12913.0,1106.0,0.3155515370705244
1037,1695,37.0,632.0,68,308,20151228,1356,23384.0,1106.0,0.5714285714285714
1695,1037,37.0,895.0,68,295,20160204,1032,33115.0,1106.0,0.8092224231464737
1037,1695,37.0,535.0,68,314,20151228,1540,19795.0,1106.0,0.4837251356238698
1037,1695,37.0,710.0,68,318,20151228,1658,26270.0,1106.0,0.6419529837251357
1037,1695,37.0,35.0,68,316,20151228,1557,1295.0,1106.0,0.03164556962025317
1037,1695,37.0,33.0,68,330,20151228,2151,1221.0,1106.0,0.029837251356238697
1037,1695,37.0,0.0,68,324,20151228,2020,0.0,552.0,0.0
1037,1695,37.0,322.0,68,294,20151228,0756,11914.0,552.0,0.5833333333333334
1695,1037,37.0,965.0,68,291,20160204,0853,35705.0,1106.0,0.8725135623869801
1037,1689,66.0,159.0,89,181,20150506,2132,10494.0,688.0,0.2311046511627907
1689,1690,49.0,159.0,89,181,20150506,2132,7791.0,688.0,0.2311046511627907
1690,810,52.0,159.0,89,181,20150506,2132,8268.0,688.0,0.2311046511627907
810,1694,27.0,159.0,89,181,20150506,2132,4293.0,688.0,0.2311046511627907
1694,1695,119.0,159.0,89,181,20150506,2132,18921.0,688.0,0.2311046511627907
1695,1037,37.0,659.0,68,317,20160107,1732,24383.0,552.0,1.193840579710145
1695,1037,37.0,562.0,68,315,20160107,1557,20794.0,1106.0,0.5081374321880651
1695,1037,37.0,533.0,68,321,20160107,1823,19721.0,1106.0,0.4819168173598553
1695,1037,37.0,370.0,68,319,20160107,1710,13690.0,1106.0,0.3345388788426763
1695,1037,37.0,589.0,68,323,20160107,1906,21793.0,1106.0,0.5325497287522604
1695,1694,119.0,816.0,39,150,20150805,0829,97104.0,1418.0,0.5754583921015515
1694,810,27.0,769.0,39,150,20150805,0829,20763.0,1418.0,0.5423131170662906
810,1690,52.0,769.0,39,150,20150805,0829,39988.0,1418.0,0.5423131170662906
1690,1689,49.0,769.0,39,150,20150805,0829,37681.0,1418.0,0.5423131170662906
1689,1037,66.0,769.0,39,150,20150805,0829,50754.0,1418.0,0.5423131170662906
1695,1694,119.0,1344.0,39,154,20150706,1009,159936.0,1378.0,0.9753265602322206
1694,810,27.0,1344.0,39,154,20150706,1009,36288.0,1378.0,0.9753265602322206
810,1690,52.0,1344.0,39,154,20150706,1009,69888.0,1378.0,0.9753265602322206
1690,1689,49.0,1344.0,39,154,20150706,1009,65856.0,1378.0,0.9753265602322206
1689,1037,66.0,1344.0,39,154,20150706,1009,88704.0,1378.0,0.9753265602322206
1695,1694,119.0,1352.0,39,158,20150706,1230,160888.0,1418.0,0.9534555712270804
1694,810,27.0,1352.0,39,158,20150706,1230,36504.0,1418.0,0.9534555712270804
810,1690,52.0,1347.0,39,158,20150706,1230,70044.0,1418.0,0.9499294781382228
1690,1689,49.0,1369.0,39,158,20150706,1230,67081.0,1418.0,0.9654442877291961
1689,1037,66.0,1369.0,39,158,20150706,1230,90354.0,1418.0,0.9654442877291961
1695,1694,119.0,541.0,39,182,20150407,1857,64379.0,1094.0,0.4945155393053016
1694,810,27.0,517.0,39,182,20150407,1857,13959.0,1094.0,0.4725776965265082
810,1690,52.0,517.0,39,182,20150407,1857,26884.0,1094.0,0.4725776965265082
1690,1689,49.0,517.0,39,182,20150407,1857,25333.0,1094.0,0.4725776965265082
1689,1037,66.0,527.0,39,182,20150407,1857,34782.0,1094.0,0.48171846435100546
1695,1694,119.0,1361.0,39,162,20150706,1400,161959.0,1418.0,0.9598025387870239
1694,810,27.0,1361.0,39,162,20150706,1400,36747.0,1418.0,0.9598025387870239
810,1690,52.0,1324.0,39,162,20150706,1400,68848.0,1418.0,0.9337094499294781
1690,1689,49.0,1364.0,39,162,20150706,1400,66836.0,1418.0,0.9619181946403385
1689,1037,66.0,1372.0,39,162,20150706,1400,90552.0,1418.0,0.9675599435825106
1695,1694,119.0,1352.0,39,157,20150706,1207,160888.0,1418.0,0.9534555712270804
1694,810,27.0,1352.0,39,157,20150706,1207,36504.0,1418.0,0.9534555712270804
810,1690,52.0,1352.0,39,157,20150706,1207,70304.0,1418.0,0.9534555712270804
1690,1689,49.0,1352.0,39,157,20150706,1207,66248.0,1418.0,0.9534555712270804
1689,1037,66.0,1352.0,39,157,20150706,1207,89232.0,1418.0,0.9534555712270804
1695,1694,119.0,1310.0,39,154,20150805,1009,155890.0,1378.0,0.9506531204644412
1694,810,27.0,1310.0,39,154,20150805,1009,35370.0,1378.0,0.9506531204644412
810,1690,52.0,1310.0,39,154,20150805,1009,68120.0,1378.0,0.9506531204644412
1690,1689,49.0,1310.0,39,154,20150805,1009,64190.0,1378.0,0.9506531204644412
1689,1037,66.0,1310.0,39,154,20150805,1009,86460.0,1378.0,0.9506531204644412
1695,1694,119.0,446.0,39,176,20150706,2203,53074.0,688.0,0.6482558139534884
1694,810,27.0,446.0,39,176,20150706,2203,12042.0,688.0,0.6482558139534884
810,1690,52.0,446.0,39,176,20150706,2203,23192.0,688.0,0.6482558139534884
1690,1689,49.0,446.0,39,176,20150706,2203,21854.0,688.0,0.6482558139534884
1689,1037,66.0,446.0,39,176,20150706,2203,29436.0,688.0,0.6482558139534884
1695,1694,119.0,633.0,39,152,20150407,0912,75327.0,1418.0,0.4464033850493653
1694,810,27.0,633.0,39,152,20150407,0912,17091.0,1418.0,0.4464033850493653
810,1690,52.0,633.0,39,152,20150407,0912,32916.0,1418.0,0.4464033850493653
1690,1689,49.0,633.0,39,152,20150407,0912,31017.0,1418.0,0.4464033850493653
1689,1037,66.0,633.0,39,152,20150407,0912,41778.0,1418.0,0.4464033850493653
1695,1694,119.0,675.0,39,157,20150805,1207,80325.0,1418.0,0.47602256699576867
1694,810,27.0,675.0,39,157,20150805,1207,18225.0,1418.0,0.47602256699576867
810,1690,52.0,675.0,39,157,20150805,1207,35100.0,1418.0,0.47602256699576867
1690,1689,49.0,675.0,39,157,20150805,1207,33075.0,1418.0,0.47602256699576867
1689,1037,66.0,675.0,39,157,20150805,1207,44550.0,1418.0,0.47602256699576867
1695,1694,119.0,1348.0,39,154,20150407,1009,160412.0,1378.0,0.9782293178519593
1694,810,27.0,1348.0,39,154,20150407,1009,36396.0,1378.0,0.9782293178519593
810,1690,52.0,1348.0,39,154,20150407,1009,70096.0,1378.0,0.9782293178519593
1690,1689,49.0,1348.0,39,154,20150407,1009,66052.0,1378.0,0.9782293178519593
1689,1037,66.0,1348.0,39,154,20150407,1009,88968.0,1378.0,0.9782293178519593
1695,1694,119.0,681.0,39,166,20150706,1555,81039.0,1418.0,0.4802538787023977
1694,810,27.0,681.0,39,166,20150706,1555,18387.0,1418.0,0.4802538787023977
810,1690,52.0,681.0,39,166,20150706,1555,35412.0,1418.0,0.4802538787023977
1690,1689,49.0,681.0,39,166,20150706,1555,33369.0,1418.0,0.4802538787023977
1689,1037,66.0,686.0,39,166,20150706,1555,45276.0,1418.0,0.4837799717912553
1695,1694,119.0,1349.0,39,158,20150407,1230,160531.0,1418.0,0.9513399153737658
1694,810,27.0,1349.0,39,158,20150407,1230,36423.0,1418.0,0.9513399153737658
810,1690,52.0,1329.0,39,158,20150407,1230,69108.0,1418.0,0.9372355430183357
1690,1689,49.0,1366.0,39,158,20150407,1230,66934.0,1418.0,0.9633286318758815
1689,1037,66.0,1373.0,39,158,20150407,1230,90618.0,1418.0,0.9682651622002821
1695,1694,119.0,641.0,39,154,20150607,1009,76279.0,1378.0,0.465166908563135
1694,810,27.0,641.0,39,154,20150607,1009,17307.0,1378.0,0.465166908563135
810,1690,52.0,641.0,39,154,20150607,1009,33332.0,1378.0,0.465166908563135
1690,1689,49.0,641.0,39,154,20150607,1009,31409.0,1378.0,0.465166908563135
1689,1037,66.0,641.0,39,154,20150607,1009,42306.0,1378.0,0.465166908563135
1695,1694,119.0,1045.0,39,158,20150607,1230,124355.0,1418.0,0.736953455571227
1694,810,27.0,1045.0,39,158,20150607,1230,28215.0,1418.0,0.736953455571227
810,1690,52.0,1002.0,39,158,20150607,1230,52104.0,1418.0,0.7066290550070522
1690,1689,49.0,1133.0,39,158,20150607,1230,55517.0,1418.0,0.7990126939351199
1689,1037,66.0,1275.0,39,158,20150607,1230,84150.0,1418.0,0.8991537376586742
1695,1694,119.0,1362.0,39,168,20150706,1709,162078.0,1418.0,0.9605077574047954
1694,810,27.0,1289.0,39,168,20150706,1709,34803.0,1418.0,0.9090267983074753
810,1690,52.0,1289.0,39,168,20150706,1709,67028.0,1418.0,0.9090267983074753
1690,1689,49.0,1354.0,39,168,20150706,1709,66346.0,1418.0,0.9548660084626234
1689,1037,66.0,1354.0,39,168,20150706,1709,89364.0,1418.0,0.9548660084626234
1695,1694,119.0,680.0,39,162,20150407,1400,80920.0,1418.0,0.4795486600846262
1694,810,27.0,680.0,39,162,20150407,1400,18360.0,1418.0,0.4795486600846262
810,1690,52.0,652.0,39,162,20150407,1400,33904.0,1418.0,0.459802538787024
1690,1689,49.0,686.0,39,162,20150407,1400,33614.0,1418.0,0.4837799717912553
1689,1037,66.0,684.0,39,162,20150407,1400,45144.0,1418.0,0.4823695345557123
1695,1694,119.0,1355.0,39,170,20150706,1809,161245.0,1418.0,0.9555712270803949
1694,810,27.0,1355.0,39,170,20150706,1809,36585.0,1418.0,0.9555712270803949
810,1690,52.0,1355.0,39,170,20150706,1809,70460.0,1418.0,0.9555712270803949
1690,1689,49.0,1355.0,39,170,20150706,1809,66395.0,1418.0,0.9555712270803949
1689,1037,66.0,1371.0,39,170,20150706,1809,90486.0,1418.0,0.9668547249647391
1695,1694,119.0,1357.0,39,173,20150706,1938,161483.0,1418.0,0.9569816643159379
1694,810,27.0,1357.0,39,173,20150706,1938,36639.0,1418.0,0.9569816643159379
810,1690,52.0,1357.0,39,173,20150706,1938,70564.0,1418.0,0.9569816643159379
1690,1689,49.0,1352.0,39,173,20150706,1938,66248.0,1418.0,0.9534555712270804
1689,1037,66.0,1350.0,39,173,20150706,1938,89100.0,1418.0,0.9520451339915373
1695,1694,119.0,1025.0,39,157,20150607,1207,121975.0,1418.0,0.7228490832157969
1694,810,27.0,1025.0,39,157,20150607,1207,27675.0,1418.0,0.7228490832157969
810,1690,52.0,1025.0,39,157,20150607,1207,53300.0,1418.0,0.7228490832157969
1690,1689,49.0,1025.0,39,157,20150607,1207,50225.0,1418.0,0.7228490832157969
1689,1037,66.0,1025.0,39,157,20150607,1207,67650.0,1418.0,0.7228490832157969
1695,1694,119.0,1369.0,39,168,20150607,1709,162911.0,1418.0,0.9654442877291961
1694,810,27.0,1293.0,39,168,20150607,1709,34911.0,1418.0,0.9118476727785614
810,1690,52.0,1293.0,39,168,20150607,1709,67236.0,1418.0,0.9118476727785614
1690,1689,49.0,1373.0,39,168,20150607,1709,67277.0,1418.0,0.9682651622002821
1689,1037,66.0,1373.0,39,168,20150607,1709,90618.0,1418.0,0.9682651622002821
1695,1694,119.0,687.0,39,157,20150407,1207,81753.0,1418.0,0.4844851904090268
1694,810,27.0,687.0,39,157,20150407,1207,18549.0,1418.0,0.4844851904090268
810,1690,52.0,687.0,39,157,20150407,1207,35724.0,1418.0,0.4844851904090268
1690,1689,49.0,687.0,39,157,20150407,1207,33663.0,1418.0,0.4844851904090268
1689,1037,66.0,687.0,39,157,20150407,1207,45342.0,1418.0,0.4844851904090268
1695,1694,119.0,680.0,39,175,20150706,2105,80920.0,1418.0,0.4795486600846262
1694,810,27.0,680.0,39,175,20150706,2105,18360.0,1418.0,0.4795486600846262
810,1690,52.0,684.0,39,175,20150706,2105,35568.0,1418.0,0.4823695345557123
1690,1689,49.0,684.0,39,175,20150706,2105,33516.0,1418.0,0.4823695345557123
1689,1037,66.0,684.0,39,175,20150706,2105,45144.0,1418.0,0.4823695345557123
1695,1694,119.0,1358.0,39,162,20150607,1400,161602.0,1418.0,0.9576868829337094
1694,810,27.0,1358.0,39,162,20150607,1400,36666.0,1418.0,0.9576868829337094
810,1690,52.0,1200.0,39,162,20150607,1400,62400.0,1418.0,0.846262341325811
1690,1689,49.0,1342.0,39,162,20150607,1400,65758.0,1418.0,0.9464033850493653
1689,1037,66.0,1373.0,39,162,20150607,1400,90618.0,1418.0,0.9682651622002821
1695,1694,119.0,1350.0,39,158,20150805,1230,160650.0,1418.0,0.9520451339915373
1694,810,27.0,1350.0,39,158,20150805,1230,36450.0,1418.0,0.9520451339915373
810,1690,52.0,1253.0,39,158,20150805,1230,65156.0,1418.0,0.883638928067701
1690,1689,49.0,1317.0,39,158,20150805,1230,64533.0,1418.0,0.9287729196050776
1689,1037,66.0,1309.0,39,158,20150805,1230,86394.0,1418.0,0.9231311706629055
1695,1694,119.0,1367.0,39,170,20150607,1809,162673.0,1418.0,0.964033850493653
1694,810,27.0,1367.0,39,170,20150607,1809,36909.0,1418.0,0.964033850493653
810,1690,52.0,1367.0,39,170,20150607,1809,71084.0,1418.0,0.964033850493653
1690,1689,49.0,1367.0,39,170,20150607,1809,66983.0,1418.0,0.964033850493653
1689,1037,66.0,1373.0,39,170,20150607,1809,90618.0,1418.0,0.9682651622002821
1695,1694,119.0,681.0,39,168,20150407,1709,81039.0,1418.0,0.4802538787023977
1694,810,27.0,682.0,39,168,20150407,1709,18414.0,1418.0,0.4809590973201692
810,1690,52.0,682.0,39,168,20150407,1709,35464.0,1418.0,0.4809590973201692
1690,1689,49.0,682.0,39,168,20150407,1709,33418.0,1418.0,0.4809590973201692
1689,1037,66.0,682.0,39,168,20150407,1709,45012.0,1418.0,0.4809590973201692
1695,1694,119.0,1369.0,39,173,20150607,1938,162911.0,1418.0,0.9654442877291961
1694,810,27.0,1369.0,39,173,20150607,1938,36963.0,1418.0,0.9654442877291961
810,1690,52.0,1369.0,39,173,20150607,1938,71188.0,1418.0,0.9654442877291961
1690,1689,49.0,1368.0,39,173,20150607,1938,67032.0,1418.0,0.9647390691114246
1689,1037,66.0,1326.0,39,173,20150607,1938,87516.0,1418.0,0.9351198871650211
1695,1694,119.0,1371.0,39,175,20150607,2105,163149.0,1418.0,0.9668547249647391
1694,810,27.0,1371.0,39,175,20150607,2105,37017.0,1418.0,0.9668547249647391
810,1690,52.0,1238.0,39,175,20150607,2105,64376.0,1418.0,0.8730606488011283
1690,1689,49.0,1238.0,39,175,20150607,2105,60662.0,1418.0,0.8730606488011283
1689,1037,66.0,1238.0,39,175,20150607,2105,81708.0,1418.0,0.8730606488011283
1695,1694,119.0,681.0,39,178,20150607,2149,81039.0,688.0,0.9898255813953488
1694,810,27.0,681.0,39,178,20150607,2149,18387.0,688.0,0.9898255813953488
810,1690,52.0,681.0,39,178,20150607,2149,35412.0,688.0,0.9898255813953488
1690,1689,49.0,681.0,39,178,20150607,2149,33369.0,688.0,0.9898255813953488
1689,1037,66.0,681.0,39,178,20150607,2149,44946.0,688.0,0.9898255813953488
1695,1694,119.0,1362.0,39,162,20150805,1400,162078.0,1418.0,0.9605077574047954
1694,810,27.0,1362.0,39,162,20150805,1400,36774.0,1418.0,0.9605077574047954
810,1690,52.0,1340.0,39,162,20150805,1400,69680.0,1418.0,0.9449929478138223
